,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
68,java,上海·徐汇·田林,【对日赴日软件工作】对日软件SE 上海/南京,辛巴达软件,20-99人,民营,1.3万-2万·13薪,学历不限,Java Web前端 前端开发 后端开发 日语,3-5年
69,java,上海·浦东·潍坊新村,信息技术部-开发工程师岗（综合开发岗）, ,500-999人,合资,1.3万-2.6万,本科,Java JVM Linux Spring 前端开发 HTML5 MySQL JavaScript,经验不限
70,java,上海·徐汇·湖南路,java软件开发工程师,广州咔乐文化有限公司,20-99人,其它,1.1万-1.3万,大专, ,经验不限
71,java,上海·浦东·金桥, ,维世致新(上海)智能技术有限公司,20-99人,合资,7千-1万·13薪,本科, ,1-3年
72,java,上海·浦东·张江,Java开发工程师,中讯志远(武汉)科技有限公司,100-299人,民营,8千-1.6万,大专,MyBatis MySQL 数据库 Spring Tomcat,3-5年
73,java,上海·徐汇·田林,对日JAVA软件开发(初中级),上海达巴辛软件有限公司,20-99人,民营,6千-1.2万·13薪,学历不限,Java 数据库 Spring SQL 日语,1-3年
74,java,上海·长宁·新泾,java开发实习工程师(2025毕业), ,1000-9999人,上市公司,150-200/天,大专, ,无经验
75,java,上海·奉贤·金海,JAVA开发工程师 包食宿,普华诚信信息技术有限公司,100-299人,合资,5千-9千,本科,SQL SQL Server,1-3年
76,java,上海·浦东·洋泾, , ,1000-9999人,股份制企业,8千-1.4万,大专, ,1-3年
77,java,上海·浦东·陆家嘴,中级java软件开发工程师,南京争锋信息科技有限公司,20-99人,合资,1.2万-1.8万,本科, ,经验不限
78,java,上海·闵行·新虹,Java中级开发工程师,中讯志远(武汉)科技有限公司,100-299人,民营,8千-1.5万,大专,Weblogic 数据库 Java,3-5年
79,java,上海·虹口·江湾,初级java工程师,上海天籍信息科技有限公司,20-99人,民营,6千-1万,本科, ,1-3年
80,java,上海·闵行·莘庄,Java开发工程师,上海臻图信息技术有限公司,20人以下,民营,8千-1.3万,大专, ,1-3年
81,java,上海·浦东·潍坊新村,Java开发工程师,上卡网络,100-299人,合资,1.3万-1.8万·13薪,本科,后端开发 Java 微服务架构 中级软件工程师 SpringCloud SpringBoot 消息队列,经验不限
82,java,上海·静安·芷江西路,后端开发工程师,步览捷信息科技(上海)有限公司,20-99人,民营,1万-1.5万,大专, ,3-5年
83,java,上海·虹口·曲阳路,20240220对日软件开发工程师,上海中和软件有限公司,1000-9999人,合资,5千-1万,大专,JavaScript,1-3年
84,java,上海·浦东·张江,初级Java,上海汉朔信息科技有限公司,1000-9999人,民营,1.2万-1.5万,本科, ,1-3年
85,java,上海·浦东·曹路,Java桌面应用开发工程师,上海长庚信息技术股份有限公司,20-99人,民营,8千-1.1万,本科, ,无经验
86,java,上海·静安·彭浦新村,应用开发岗, ,10000人以上,股份制企业,1.5万-2万,本科, ,经验不限
87,java,上海·松江·九里亭,Java工程师,上海英智信息科技有限公司,20-99人,民营,1万-2万,大专,Java 项目实施 Spring MyBatis 后端开发 J2EE Web前端 架构设计,3-5年
88,java,上海, , ,10000人以上,国企,1万-1.5万,本科, ,无经验
89,java,上海·徐汇·枫林路, ,浙江艺羽人力资源股份有限公司,500-999人,股份制企业,1.5万-2万,本科,全栈 SPRINGCLOUD 高并发,经验不限
90,java,上海·浦东·张江,Java初级开发工程师(实习/应届), ,20-99人,股份制企业,250-300/天,本科,Java C#,无经验
91,java,上海·浦东·陆家嘴,初级Java（APP）,拓保软件,1000-9999人,民营,9千-1.3万,本科,后端开发 SpringBoot SpringCloud Java 微服务架构,3-5年
92,java,上海·静安·大宁路,java软件开发工程师,上海信息人才服务有限公司,100-299人,国企,2万-2.4万,本科, ,5-10年
93,java,上海·青浦·徐泾, ,湖州轩逸人力资源服务有限公司,1000-9999人,民营,9千-1.1万,大专, ,经验不限
94,java,上海·浦东·康桥,后端开发工程师（JAVA）, ,1000-9999人,上市公司,1.6万-2.2万,本科,Java,3-5年
95,java,上海·徐汇·田林,对日赴日软件工程师/对日赴日IT工程师/对日赴日PM 南京/上海,辛巴达软件,20-99人,民营,9千-1.8万,学历不限,Java 前端开发 后端开发 日语 .NET C#,3-5年
96,java,上海·静安·大宁路,Java开发（线上面试+不倦不倦，欢迎来投递）,上海信息人才服务有限公司,100-299人,国企,1.3万-1.7万,本科,Spring MySQL,3-5年
97,java,上海·静安·天目西路,Java开发工程师,上海春卫信息技术有限公司,20人以下,民营,8千-1.5万,大专,MySQL VUE3 NAIVE UI SpringBoot,1-3年
98,java,上海,软件开发&amp;实施工程师（外包岗位）,上海群科畅翔自动系统有限公司,20-99人,股份制企业,8千-1.2万,大专,Spring 数据库 MySQL J2EE Java Oracle 项目实施 SQL,1-3年
99,java,上海·宝山·顾村,java软件开发工程师,青岛远航高新科技股份有限公司,100-299人,民营,7千-8千,大专, ,1-3年
100,java,上海·虹口·北外滩, ,上饶市兰诺瑞科技有限公司,20-99人,民营,1.1万-1.5万,本科,JavaScript Mybatis Redis SQLServer,3-5年
101,java,上海·浦东·花木, , ,1000-9999人,股份制企业,8千-1.6万·13薪,本科,Java Spring MyBatis MySQL,1-3年
102,java,上海·普陀·长寿路, ,新意科技,500-999人,外商独资,1.5万-2.5万,本科,Oracle 全栈开发 SpringBoot SpringMVC,3-5年
103,java,上海·徐汇·天平路, ,广州仕邦人力资源有限公司,500-999人,民营,8千-1万,本科, ,3-5年
104,java,上海·黄浦·打浦桥, ,凯捷中国,10000人以上,外商独资,7千-8千·13薪,本科,MySQL,无经验
105,java,上海·闵行·梅陇,Java后端开发工程师,上海逸舟信息科技有限公司,20-99人,民营,1万-1.5万,本科,JavaScript Spring MySQL,1年以下
106,java,上海·浦东·潍坊新村, , ,20-99人,民营,150-200/天,本科,Java,无经验
107,java,上海·浦东·陆家嘴, ,上海玄晖信息科技有限公司,计算机软件,20-99人,1.4万-1.9万,本科, ,5-10年
108,java,上海·闵行·虹桥,java后端工程师,天津易商数科科技股份有限公司,500-999人,民营,9千-1.5万,大专, ,3-5年
109,java,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.3万-2.3万·14薪,本科,JavaScript,经验不限
110,java,上海·浦东·花木, ,京客科技(深圳)有限公司,100-299人,民营,1.7万-2.5万,本科, ,1-3年
111,java,上海·长宁·新华路, ,合肥乾筑智能科技有限公司,新能源,20人以下,2万-4万·15薪,大专, ,5-10年
112,java,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.7万-3万·15薪,本科, ,经验不限
113,java,上海·松江·九亭, ,上海宏财软件科技有限公司,20-99人,民营,8千-1万,本科, ,3-5年
114,java,上海·浦东·周家渡,Java开发工程师,北京联合盈鑫信息技术有限公司,100-299人,民营,8千-1万,本科,JavaScript Python,1-3年
115,java,上海·浦东·张江,初中级JAVA后台开发,上海钦诚信息科技有限公司,计算机软件,20-99人,1.7万-2万·13薪,本科,Java SPRINGBOOT HASHCODE EQUALS MySQL Oracle,1-3年
116,java,上海,智能客服-Java开发-项目实习生-上海, ,1000-9999人,上市公司,面议,本科, ,经验不限
117,java,上海·浦东·金桥,Java,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,Python C++ JavaScript Hibernate Shiro Spring Oracle PostgreSQL MySQL,1年以下
118,java,上海·闵行·浦江,java初级开发工程师,上海奕盛软件有限公司,20-99人,民营,7千-1.2万,本科, ,1-3年
119,java,上海·浦东·张江,Java开发工程师,上海亿业网络科技发展有限公司,100-299人,合资,1万-1.5万,本科,AJAX框架 Java Javascript Jquery框架 Eclipse,3-5年
120,java,上海·黄浦·打浦桥,软件研发岗,南银法巴消费金融有限公司,1000-9999人,其它,1.3万-2.6万,本科,SpringBoot SpringCloud SpringMVC Java Oracle MySQL 全栈开发 Mybatis,3-5年
121,java,上海·杨浦·大桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.7万-1.8万,大专, ,5-10年
122,java,上海·黄浦·五里桥,java软件开发工程师,上海城建城市运营(集团)有限公司,1000-9999人,国企,1.7万-2.5万,本科, ,3-5年
123,java,上海·杨浦·五角场,对日JAVA软件开发(初中级),上海达巴辛软件有限公司,20-99人,民营,6千-1.2万·13薪,学历不限,Java 数据库 Spring SQL 日语,1-3年
124,java,上海·静安·大宁路,java开发（驻场 线上面试 急）,上海信息人才服务有限公司,100-299人,国企,1.4万-1.5万,本科, ,3-5年
125,java,上海·松江·车墩,高级软件开发工程师, ,10000人以上,民营,1.6万-3万,本科, ,经验不限
126,java,上海·徐汇·虹梅路,海外软件开发工程师（2024届）,海隆软件(无锡)有限公司,100-299人,民营,8千-1.2万,本科,JavaScript Python Spring Mybatis MySQL Oracle,无经验
127,java,上海·浦东·陆家嘴, ,郑州沃克尔人力资源管理有限责任公司,20-99人,民营,1.2万-2万,学历不限,MySQL Spring Java,经验不限
128,java,上海·闵行·莘庄,java全栈工程师,上海臻图信息技术有限公司,20人以下,民营,8千-1.2万,大专, ,1-3年
129,java,上海·宝山·杨行,Java开发工程师,上海碳信智成信息技术有限公司,100-299人,民营,1.3万-2万,大专,Java PHP SQL,3-5年
130,java,上海·青浦·徐泾, ,湖州轩逸人力资源服务有限公司,1000-9999人,民营,9千-1.1万,大专,SPRING MVC 高并发系统 MySQL,1-3年
131,java,上海·杨浦·五角场, ,上海比孚信息科技有限公司,100-299人,民营,8千-1.3万,本科,数据库运维,3-5年
132,java,上海·浦东·张江,java开发,道康互联(北京)数据科技有限公司,20-99人,合资,1.5万-2.3万,大专, ,3-5年
133,java,上海·浦东·高桥,JAVA开发工程师-SH农行 (MJ003444), ,1000-9999人,民营,1.5万-1.6万,本科,SPRINBOOT MySQL 分布式 银行 金融,经验不限
134,java,上海·黄浦·半淞园路,中级java工程师,上海帆立信息科技有限公司宁波分公司,人工智能,100-299人,1.5万-2万,本科, ,经验不限
135,java,上海·长宁·新泾,后端组经理（上海）, ,1000-9999人,外商独资,3万-3.5万,本科, ,5-10年
136,java,上海·浦东·张江,java全栈工程师,郑州海奥软件科技有限公司,100-299人,民营,1.3万-1.8万,大专, ,3-5年
137,java,上海·浦东·张江,JAVA开发工程师（供应链平台）(J10754), ,1000-9999人,国企,1.5万-2.5万,本科,Java,3-5年
138,java,上海·黄浦·南京东路,Java后端开发工程师,北京小确信安全防范科技有限公司,20-99人,其它,2.2万-2.9万,大专,Java 分布式,3-5年
