,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
140,前端开发,上海·浦东·上钢新村,后端开发工程师/前端开发工程师,上海路轴医疗科技有限公司,20-99人,民营,1万-2万,本科, ,3-5年
141,前端开发,上海·普陀·曹杨新村,前端开发工程师,中邮科技,1000-9999人,国企,1.3万-2.5万,本科, ,3-5年
142,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科, ,经验不限
143,前端开发,上海·青浦·徐泾,前端开发工程师,上海山怀信息科技有限公司,互联网,20-99人,1万-1.2万,大专, ,经验不限
144,前端开发,上海·黄浦·小东门,前端开发工程师 (MJ002418),上海东证期货有限公司,500-999人,国企,2万-3万,学历不限, ,3-5年
145,前端开发,上海·静安·大宁路,前端开发（大数据）,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科, ,3-5年
146,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-2.5万·14薪,本科, ,经验不限
147,前端开发,上海·静安·石门二路,VUE前端开发-HR系统 h5开发 SQL, ,300-499人,民营,1.3万-1.4万,本科, ,3-5年
148,前端开发,上海·普陀·长征,WEB前端工程师,eDoctor,300-499人,合资,1万-1.5万,大专,Web前端 Javascript CSS3 jQuery,3-5年
149,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科, ,经验不限
150,前端开发,上海·浦东·洋泾,前端开发/前端工程师（Vuejs方向）,上海旅云信息技术有限公司,电子商务,20-99人,1万-1.8万·14薪,本科, ,3-5年
151,前端开发,上海·浦东·金桥,Web前端工程师, ,500-999人,民营,1.2万-1.4万,大专,Vue,经验不限
152,前端开发,上海·浦东·张江, ,北京永生鼎立信息技术有限公司,100-299人,合资,1.6万-2.5万,大专, ,5-10年
153,前端开发,上海·浦东·唐镇,前端工程师,燕梭金融信息科技(上海)有限公司,100-299人,民营,1万-1.8万·13薪,本科, ,经验不限
154,前端开发,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.7万-3万·15薪,本科, ,经验不限
155,前端开发,上海·徐汇·田林, ,安易行(常州)新能源科技有限公司,500-999人,民营,8千-1.2万·13薪,大专, ,1-3年
156,前端开发,上海·杨浦·五角场,AIGC 前端应用开发服务,上海坤亿信息技术有限公司,20-99人,民营,1.8万-2万,本科, ,3-5年
157,前端开发,上海·宝山·杨行,前端开发工程师,上海二十冶建设有限公司,1000-9999人,国企,1.2万-1.5万,本科, ,3-5年
158,前端开发,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.3万-2.6万·14薪,本科, ,经验不限
159,前端开发,上海·嘉定·马陆,VUE前端开发工程师,上海守安投资控股集团有限公司,300-499人,民营,8千-1.2万,本科, ,1-3年
