,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
280,数据开发,上海·浦东·张江, ,萨孚凯信息系统(无锡)有限公司,100-299人,外商独资,2万-3万·13薪,大专, ,10年以上
281,数据开发,上海·浦东·陆家嘴,房抵贷款专员/每天30条新数据,上海致牌金融信息服务有限公司,20-99人,民营,2万-3万,学历不限, ,经验不限
282,数据开发,上海·浦东·金杨新村,销售经理、数据分析、储备店长、无责保障底薪8k,上海链家地产,10000人以上,民营,1.1万-2.2万,本科, ,经验不限
283,数据开发,上海·普陀·长风新村,大数据平台工程师（Apache Superset方向）, ,10000人以上,民营,3万-3.5万,本科,APACHE SUPERSET,5-10年
284,数据开发,上海·浦东·陆家嘴,贷款客户经理/每天30新数据/客户主动上门,上海致牌金融信息服务有限公司,20-99人,民营,1.8万-2.5万,学历不限, ,经验不限
285,数据开发,上海·徐汇·虹梅路,线下+线上，综合型投资，以大数据做支撑新运营,上海链家地产,10000人以上,民营,6千-1.2万,本科,市场数据分析,经验不限
286,数据开发,上海·宝山·高境, , ,10000人以上,民营,1.4万-1.8万·13薪,本科,DGC,3-5年
287,数据开发,上海·黄浦·半淞园路,大数据运维工程师, ,100-299人,股份制企业,8千-1.5万,本科, ,1-3年
288,数据开发,上海·静安·南京西路,销售顾问＋数据分析+资产管理专家,上海链家地产,10000人以上,民营,1.3万-1.8万,本科, ,经验不限
289,数据开发,上海·长宁·江苏路,数据统计员, ,100-299人,民营,6千-7千,大专, ,经验不限
290,数据开发,上海·虹桥,数据分析（销售支持）, ,10000人以上,上市公司,6千-1万·13薪,本科, ,1年以下
291,数据开发,上海·黄浦·打浦桥, ,浙江金诺通科技有限公司,100-299人,民营,5千-8千,大专, ,1-3年
292,数据开发,上海·闵行·新虹,建筑数据工程师实习生, ,1000-9999人,民营,150-250/天,本科, ,无经验
293,数据开发,上海·浦东·陆家嘴,银行贷款/每天30条新数据,上海致牌金融信息服务有限公司,20-99人,民营,2万-3万,学历不限, ,经验不限
294,数据开发,上海·浦东·张江, ,安徽长至企业管理有限公司,企业服务,20人以下,1.5万-2.2万,本科, ,1-3年
295,数据开发,上海·闵行·吴泾,数据分析师,高恩船舶维护技术咨询(上海)有限公司,20-99人,外商独资,8千-1.4万,学历不限, ,经验不限
296,数据开发,上海·徐汇·徐家汇, ,上海思勃商务咨询有限公司,20-99人,民营,6千-8千·13薪,本科, ,经验不限
297,数据开发,上海·浦东·陆家嘴,电话销售无责六千精准数据福利多多,上海锝升科技有限公司,300-499人,民营,1.5万-2万·13薪,学历不限, ,经验不限
298,数据开发,上海·松江·中山,数据分析助理,杭州新美营销管理有限公司,100-299人,民营,5千-7千,大专, ,1-3年
299,数据开发,上海·浦东·航头,销售数据信息员,上海臻闳汽车销售有限公司,汽车研发/制造,20-99人,6千-8千,中专/中技, ,1-3年
300,数据开发,上海·虹桥, , ,10000人以上,股份制企业,1万-2万·14薪,本科,贷后管理 数据分析 SAS SQL Python,1-3年
301,数据开发,上海·浦东·张江,数据分析岗,上海数治数据科技有限公司,20-99人,民营,5千-8千·14薪,大专,数据分析 SPSS 数据挖掘 Python 机器学习 数据建模 数据治理 行业分析,经验不限
302,数据开发,上海·长宁·江苏路,数据标注员, ,100-299人,民营,6千-8千,大专, ,1年以下
303,数据开发,上海·长宁·新泾, ,泉盛餐饮(上海)有限公司,1000-9999人,外商独资,1.5万-2万,大专,SQL 报表开发 Power BI,1-3年
304,数据开发,上海·闵行·虹桥,数据分析员, ,10000人以上,上市公司,6千-8千,本科, ,1-3年
305,数据开发,上海·杨浦·四平路, ,上海欧萨数据技术有限公司,100-299人,民营,1万-1.3万,本科, ,经验不限
306,数据开发,上海·静安·大宁路,数据顾问/项目经理, ,10000人以上,其它,1万-2万,大专, ,3-5年
307,数据开发,上海·徐汇·虹梅路,比邻商务区，人气足+不动产综合销售，数据分析+五险一金,上海链家地产,10000人以上,民营,8千-1.6万,本科, ,经验不限
308,数据开发,上海·浦东·北蔡, ,本冠生物科技(上海)有限公司,20-99人,民营,6千-8千,大专, ,1-3年
309,数据开发,上海·闵行·江川路,IOT数据采集工程师（上海-闵行区）,上海江崎格力高食品有限公司,1000-9999人,外商独资,面议,本科, ,经验不限
310,数据开发,上海·长宁·虹桥,霸王茶姬-初级数据分析-上海(A107625), ,1000-9999人,民营,8千-1万,本科, ,1-3年
311,数据开发,上海·徐汇·漕河泾,数据专员,上海三渡,100-299人,民营,7千-1万·13薪,本科, ,1-3年
312,数据开发,上海·闵行·新虹,数据统计员,上海卓斯顿贸易商行,食品/饮料,20-99人,6千-1万,本科, ,1-3年
313,数据开发,上海·闵行·颛桥,管培生+住宿方案+保障8k+全面培训1V1带教+贷款金融数据运营,上海链家地产,10000人以上,民营,8千-1.6万,本科,住宅房产 商业房产 办公房产 新房 二手房 别墅 电话销售 网络销售 门店销售 五险一金 年终奖金 团建福利 带薪培训 带薪年假,经验不限
314,数据开发,上海·嘉定·安亭,数据录入（实习生）, ,100-299人,民营,150-180/天,大专, ,无经验
315,数据开发,上海·黄浦·小东门,信用交易总部数据分析实习生, ,1000-9999人,上市公司,50-100/天,硕士, ,无经验
316,数据开发,上海·闵行·虹桥, ,上海链家地产,10000人以上,民营,8千-1.6万,本科, ,经验不限
317,数据开发,上海·宝山·杨行,数据文员,上海万色供应链管理有限公司,500-999人,民营,5千-6千,大专, ,3-5年
318,数据开发,上海·浦东·洋泾, ,北京新诚优聘咨询服务有限公司,1000-9999人,合资,6千-7千,学历不限, ,经验不限
319,数据开发,上海·浦东·金杨新村,房产大数据置业顾问,上海链家地产,10000人以上,民营,8千-9千,本科, ,经验不限
320,数据开发,上海·闵行·华漕,订单与ERP数据管理主管,上海大简农业科技有限公司,100-299人,民营,7千-9千,大专, ,3-5年
321,数据开发,上海·浦东·唐镇, , ,300-499人,外商独资,5千-7千,大专, ,经验不限
322,数据开发,上海·杨浦·五角场,数据运营,上海辰玉贸易有限公司,零售/批发,20-99人,1万-1.1万,本科, ,1-3年
323,数据开发,上海·杨浦·五角场,网络数据采集员,上海科迪威贸易商行,云计算/大数据,20人以下,5千-1万,本科, ,1-3年
324,数据开发,上海·徐汇·湖南路, ,金杜律师事务所,1000-9999人,合资,面议,本科, ,无经验
