,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
81,python,上海·浦东·金桥, , ,10000人以上,民营,1.1万-1.5万,大专, ,经验不限
82,python,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,2万-4万,本科, ,经验不限
83,python,上海, , ,10000人以上,国企,1万-1.5万,本科, ,无经验
84,python,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·16薪,本科, ,经验不限
85,python,上海·青浦·金泽, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科, ,经验不限
86,python,上海·浦东·金桥, , ,10000人以上,民营,1.1万-1.5万,大专, ,经验不限
87,python,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科, ,经验不限
88,python,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科,Python C++,经验不限
89,python,上海·花木,Python开发实习生,上海洛书投资管理有限公司,20-99人,民营,200-300/天,本科,全栈,无经验
90,python,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.3万-2.5万,本科, ,1-3年
91,python,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,C# Java Python 嵌入式开发 Web开发 Linux开发,经验不限
92,python,上海·浦东·金桥, , ,10000人以上,民营,1.1万-1.5万,大专, ,经验不限
93,python,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,Python C++ C Mybatis Struts Hibernate PostgreSQL MySQL Oracle,经验不限
94,python,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-2.4万·15薪,本科, ,经验不限
95,python,上海·松江·泗泾,python数据分析师,特瑞机电(上海)股份有限公司,100-299人,民营,6千-1.2万,大专, ,1-3年
96,python,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,JavaScript Spring Hibernate C++ C MySQL PostgreSQL,3-5年
97,python,上海·浦东·金桥,python开发工程师-上海,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科, ,经验不限
98,python,上海·浦东·金桥,python自动化测试, ,10000人以上,民营,1万-1.2万,本科, ,1-3年
99,python,上海·浦东·金桥,前后端开发工程师 JAVA C C++ JS GO Python,外企德科,1000-9999人,合资,1.5万-3万,本科, ,经验不限
100,python,上海·徐汇·徐家汇,RPA实施工程师实习生, ,100-299人,上市公司,100-150/天,本科,Java 软件工程师 C#,无经验
101,python,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·16薪,本科,Python C++ C Spring,经验不限
102,python,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科, ,1-3年
